vendor_code,vendor_name,city_id,business_line,grade
277yxw,کافه کیک شیلا,5,Pastry,Not Enough Comments
28po4k,فست فود ویلا,2,Restaurant,Not Enough Comments
28k4px,کافه فابو,2,Cafe,Not Enough Comments
5nkpow,کترینگ کره پز ,2,Restaurant,F
5x7346,کافه رستوران لمارون,2,Restaurant,F
54x3z5,فست فود خونه ما,1,Restaurant,Not Enough Comments
5xgkrx,فست فود پل,2,Restaurant,Not Enough Comments
29nn76,قهوه جوش ,2,Cafe,Not Enough Comments
5xgo9n,میوه سرای سبحان ,1,Fruit Shop,Not Enough Comments
28p9l7,ساندویچ لبخند,1,Restaurant,Not Enough Comments
5lwozz,رستوران ایرانی اناریجه,2,Restaurant,Not Enough Comments
5zkpx9,کباب ساطوری بناب,2,Restaurant,F
2yo3nz,برگر ذغالی کلوین ,2,Restaurant,Not Enough Comments
2nklpr,بورک فود,2,Restaurant,F
5lzw71,منچ برگر,2,Restaurant,F
5klg7k,ساندویچ فلافل آبادان ,2,Restaurant,F
5r91xz,فست فود 3.6.9,2,Restaurant,F
2mylrg,سام فود,2,Restaurant,Not Enough Comments
2133z2,رستوران سنتی شاندیز,1,Restaurant,Not Enough Comments
2ymnrw,فود کیلویی,2,Restaurant,F
5338wm,کباب ساطوری بناب آذربایجان ,2,Restaurant,F
5nlm4o,انسو کافه,2,Cafe,Not Enough Comments
2g79xm,فست فود 20 وحیدیه ,2,Restaurant,F
54798r,رستوران مک من,2,Restaurant,F
5zlpoo,رستوران آسیایی دونرچی,2,Restaurant,Not Enough Comments
58py38,فست فود دایی علی,2,Restaurant,Not Enough Comments
233mpx,پاتوق,2,Restaurant,F
2oxm11,هایپر میوه شاهو,2,Fruit Shop,Not Enough Comments
2oxooz,فست و فود ماموت پلاس,2,Restaurant,F
577w3x,فست فود عالیس ,2,Restaurant,Not Enough Comments
21yp98,فی دار,2,Restaurant,Not Enough Comments
2r9l7l,فست فود جادو ,2,Restaurant,F
2w1g4n,جوجه کبابی الماس ,2,Restaurant,F
2my138,سیب زمینی ها ,2,Restaurant,Not Enough Comments
577zlr,طباخی اندرزگو,2,Restaurant,Not Enough Comments
2nk8ok,کافه سنتی میرا ,2,Cafe,Not Enough Comments
21k964,چهارفصل,2,Restaurant,F
5w1w8o,غذای ایرانی 47,2,Restaurant,F
21yryx,قهوه فروشی لیزارد,2,Cafe,Not Enough Comments
2w3z91,د بین,2,Cafe,Not Enough Comments
2lm115,پیتزا لرنی,1,Restaurant,Not Enough Comments
547r3g,تهیه غذای صالح,2,Restaurant,Not Enough Comments
5o37xl,رستوران مستر کباب,2,Restaurant,F
2nlmy3,پیل آ پیل,2,Restaurant,F
547nko,رستوران فرجام,2,Restaurant,F
5o3wo3,فست فود کامنت,2,Restaurant,F
5g9o6z,حلیم کباب گلپایگان,2,Restaurant,F
58kpz9,فست فود رسپکت,2,Restaurant,Not Enough Comments
5p4gz5,فست فود کام,1,Restaurant,Not Enough Comments
2864z2,قهوه کلمبیا,1,Cafe,Not Enough Comments
5x4719,پایتخت,2,Restaurant,F
28kxk7,فست فود سوخاری چیلی,2,Restaurant,F
2p3m4o,رستوران 110,2,Restaurant,F
2ym844,کترینگ اوجی فود,2,Restaurant,F
5zl991,تهیه غذا خانگی رضا زاده,2,Restaurant,F
27wxl2,پروتئین شیراز مرغ,5,Meat Shop,Not Enough Comments
5w3l7l,چیلی چیز نوین,1,Restaurant,Not Enough Comments
5r6gow,فست فود حلزون,2,Restaurant,Not Enough Comments
2yolrk,کافه رستوران نارگیلا,2,Restaurant,Not Enough Comments
2r677l,طباخی ناردون,2,Restaurant,Not Enough Comments
5nx6wl,مرغ آتیشی,2,Restaurant,F
5x749z,قنادی طلایی غرب,2,Pastry,Not Enough Comments
54no9o,فست فود لیون,2,Restaurant,F
59xy31,کافه والهالا,2,Restaurant,F
2oxkxl,فلافل لاله,2,Restaurant,Not Enough Comments
51onn3,لیموسرا و سبزی خردکنی مهدی,2,Fruit Shop,Not Enough Comments
2w18wx,مجتمع پذیرایی باغ رستوران استخر ونک,2,Restaurant,F
2yo3go,خانه سوخاری دونه ای,2,Restaurant,Not Enough Comments
2klpp3,کترینگ دربار,2,Restaurant,F
2gxprp,کافه استارباکس,1,Cafe,Not Enough Comments
26rn4z,ئینانا,2,Restaurant,F
5g7315,ساندویچ پنگوئن,1,Restaurant,Not Enough Comments
2nkp4w,شیش کباب,2,Restaurant,F
2ymmnw,کاتیک,2,Restaurant,F
2r9mw8,شاورما امیر ,2,Restaurant,F
5w11l1,هست و نیست,2,Restaurant,Not Enough Comments
29x7kp,کافه هس مثبت,2,Cafe,Not Enough Comments
2y49o4,دنی برگر,2,Restaurant,F
53196m,فست فود فونیکس,5,Restaurant,Not Enough Comments
286pko,کباب خانه گل یاس,2,Restaurant,F
56986x,رابین فود,2,Restaurant,F
5r9pxp,بگیر و ببر گلها,2,Restaurant,F
5nxg46,کترینگ دو جون پونک,2,Restaurant,Not Enough Comments
2g94r7,تایم سوخاری,1,Restaurant,Not Enough Comments
2llxwo,چنگال طلایی,2,Restaurant,F
5l9nn2,غذای ایرانی بنیز (فودکورت شیراز مال),5,Restaurant,Not Enough Comments
21y8ly,کافه رستوران مدس,2,Restaurant,Not Enough Comments
5yokpy,کترینگ ورشان,2,Restaurant,Not Enough Comments
56z385,اغذیه ستاره,1,Restaurant,Not Enough Comments
2zl8zz,بولکی لند,2,Restaurant,Not Enough Comments
2r6lgx,کافی شاپ ویولت,1,Cafe,Not Enough Comments
217xr2,کترینگ ظفر,1,Restaurant,Not Enough Comments
5kl1mn,کافه پیتزا ناپولیتن,2,Restaurant,F
5myx14,رویال سوخاری ,2,Restaurant,F
28kzwx,فست فود تیلا ,2,Restaurant,F
58zyl5,تهیه غذای امیر خوان,5,Restaurant,Not Enough Comments
5g9gp6,تنوری لاین,2,Restaurant,F
2ygkl2,کافه رستوران آسیاب بادی,1,Restaurant,Not Enough Comments
2k3117,آبمیوه و بستنی سیب سرخ احسان,1,Ice Cream and Juice Shop,Not Enough Comments
5xgx8m,گز و سوهان جوادزاده,2,Pastry,Not Enough Comments
2mky62,آبمیوه شاتوت,1,Ice Cream and Juice Shop,Not Enough Comments
53klp5,کترینگ رضایی طوس,1,Restaurant,Not Enough Comments
53169y,پیتزا ساندویچ شمس,2,Restaurant,Not Enough Comments
29nnm8,فست فود لاولی,2,Restaurant,F
59n3np,بربری سما ,2,Bakery,Not Enough Comments
2o1334,شمرون,2,Restaurant,F
21yng9,کافه رستوران دنج ,2,Cafe,Not Enough Comments
2mk762,آیس پک گل سرخ,1,Ice Cream and Juice Shop,Not Enough Comments
531868,هات سوخاری,2,Restaurant,F
5w1ygr,فست فود سدنا,2,Restaurant,F
5nk4r1,کترینگ گلچین,2,Restaurant,F
2my48k,پیتزا نیچر ,2,Restaurant,Not Enough Comments
2klo6y,پیتزا تیک آف,2,Restaurant,F
5kpg82,مجتمع نان برشته ,1,Bakery,Not Enough Comments
2r94z4,پیتزا گرانو,2,Restaurant,F
233om7,بریانکده مرغ همسایه,2,Restaurant,F
2kl17r,بریان آتیش,2,Restaurant,F
2w7wl1,رستوران رز,2,Restaurant,F
2r9663,پوپولو,2,Restaurant,Not Enough Comments
233kly,گرید,1,Cafe,Not Enough Comments
28kl3z, رستوران داوری ,2,Restaurant,Not Enough Comments
2p3wn6,ریحون,2,Restaurant,F
2816p5,قهوه ژافه,5,Cafe,Not Enough Comments
2gxnkm,کترینگ خوتن,2,Restaurant,Not Enough Comments
5x7prl,فست فود لذت,2,Restaurant,F
2xg1nk,آیس لند پلاس (پیامبر),2,Ice Cream and Juice Shop,Not Enough Comments
51olzg,فست فود و سوخاری سیب استر ,2,Restaurant,Not Enough Comments
593z35,رستوران عمارت آجری,1,Restaurant,Not Enough Comments
2pn3z2,فست فود مینیمال,1,Restaurant,Not Enough Comments
5kmnm5,نان لواش فرمانداری,5,Bakery,Not Enough Comments
5xmy62,پیتزا ویترین ,5,Restaurant,Not Enough Comments
2y9ow2,ساندویچ پایدار(حذف گردد),1,Restaurant,Not Enough Comments
51w3m5,آبمیوه جزیره,1,Ice Cream and Juice Shop,Not Enough Comments
2o3z91,شیرینی و خشکبار دی,2,Pastry,Not Enough Comments
58wgy2,کافه کژال,1,Cafe,Not Enough Comments
5mm394,مامان آزاده,2,Restaurant,Not Enough Comments
27mn7k,طباخی کاج ,2,Restaurant,F
2nkwkx,فست فود لایک ,2,Restaurant,F
269mm5,میوه فروشی طهرانی,1,Fruit Shop,Not Enough Comments
51y66z,کافه ونتی,2,Cafe,Not Enough Comments
2x7r66,فست دیزی تنوری,2,Restaurant,F
21owy6,کترینگ پرستاره,2,Restaurant,F
2x774o,فروت لند,2,Fruit Shop,Not Enough Comments
2g9pk7,تهیه غذای بلدرچین (سعادت آباد),2,Restaurant,F
5r96gg,فست فود آرام,2,Restaurant,F
24npk1,رستوران و فست فود تایماز,2,Restaurant,F
2mmm3k,سرای شریف,5,Restaurant,Not Enough Comments
5773wk,آبمیوه اکسیر,1,Ice Cream and Juice Shop,Not Enough Comments
547k6g,فست فود تاکو,2,Restaurant,F
5zl9lo,آشپزخانه سفره,2,Restaurant,Not Enough Comments
5wwnp5,کافه اسپرینگ,1,Cafe,Not Enough Comments
2p3z91,کافه گولو,2,Restaurant,F
53gg95,فست فود سیتی برگر,5,Restaurant,Not Enough Comments
54wrrk,کبابی ریحون,2,Restaurant,F
5xyym2,ساندویچ آقای پروتئین,1,Restaurant,Not Enough Comments
5w719m,بیرون بر گاندو,5,Restaurant,Not Enough Comments
2omn42,اغذیه جوانان,1,Restaurant,Not Enough Comments
533ok9,نان فانتزی بورک,2,Bakery,Not Enough Comments
533nx4,اکبرجوجه برادران کلبادی,2,Restaurant,F
5pynk2,فست فود میکائیل,5,Restaurant,Not Enough Comments
51yr1k,کافه تیکال ,2,Cafe,Not Enough Comments
5yoxg6,رستوران بهارنارنج ,2,Restaurant,Not Enough Comments
5o38rm,کبابکده گلپایگانی,2,Restaurant,F
2nxl9n,شکوفه,2,Pastry,Not Enough Comments
277p7k,پروتئین طباطبایی ,2,Meat Shop,Not Enough Comments
5p9xp2,ساندویچ امیر,5,Restaurant,Not Enough Comments
5m33x5,سینا تلا,1,Cafe,Not Enough Comments
266lmx,سوهان داغ محمد مهدی ,2,Pastry,Not Enough Comments
5lznyl,رستوران آقاجون,2,Restaurant,F
5y6lo2,سوهان سنتی بارگاه,1,Pastry,Not Enough Comments
5w14g9,رستوران شبستان,2,Restaurant,Not Enough Comments
2mkg33,کافه کیا,1,Cafe,Not Enough Comments
58k7g1,تهیه غذای گیلانی باباتراب,2,Restaurant,F
5mypz9,کافه رستوران نوشچایخانه,2,Cafe,Not Enough Comments
5gxwnz,کافه رستوران زیا ,2,Restaurant,Not Enough Comments
54n419,هایپر میوه اختیاریه,2,Fruit Shop,Not Enough Comments
2l8gm2,کافه رستوران اسپاخو,1,Restaurant,Not Enough Comments
2myl4r,آبمیوه بستنی پوریا,2,Ice Cream and Juice Shop,Not Enough Comments
58py4p,کافه مای,1,Cafe,Not Enough Comments
2nglz5,فست فود دلتا فود,1,Restaurant,Not Enough Comments
2rk3r5,قهوه لونا,1,Cafe,Not Enough Comments
5np885,کباب مجید (شعبه 2),1,Restaurant,Not Enough Comments
2xgwmk,میوه فروشی ولیعصر,2,Fruit Shop,Not Enough Comments
24n8ok,غذای خانگی ارگانیک دا,2,Restaurant,Not Enough Comments
5kllyp,دنده برگر (نیایش مال),2,Restaurant,Not Enough Comments
2nl8ry,سی مَن پیتزا,2,Restaurant,F
2w14o4,مانلی,2,Meat Shop,F
231x14,کافه رستوران فلوره,2,Restaurant,F
5zpwp5,فست فود زنبق,5,Restaurant,F
53zxl2,فست فود كاج,1,Restaurant,Not Enough Comments
2gx8k6,آبمیوه بستنی هفت آسمان ,2,Ice Cream and Juice Shop,F
5p7p42,بستنی آبمیوه فالوده,5,Ice Cream and Juice Shop,F
5ylwg2,شاورما شب های لبنان,5,Restaurant,F
26zrk2,زیجا,2,Restaurant,Not Enough Comments
2zl831,رستوران باران ,2,Restaurant,F
5w1kw1,پیتزا سوخاری انام,2,Restaurant,Not Enough Comments
5kkp85,کترینگ راما,1,Restaurant,F
5xg3k3,کافه فست فود موتورینو,5,Restaurant,Not Enough Comments
2p3g4w,سبزی خردکنی گشنیز ,2,Fruit Shop,Not Enough Comments
5x7oo4,قهوه برزیل,2,Cafe,Not Enough Comments
231lxp,آبمیوه بستنی لارن,2,Ice Cream and Juice Shop,Not Enough Comments
5zrz95,کافه صبحانه ایرونی,1,Restaurant,Not Enough Comments
51yzrn,گوشت حقیقت,2,Meat Shop,F
5oxon1,ژینا فود,2,Restaurant,F
24xlz2,پیتزا پارو,1,Restaurant,F
2oxgpr,میوه فروشی علامه,2,Fruit Shop,F
2g9ypz,کافه بستنی ژلیتو,2,Ice Cream and Juice Shop,Not Enough Comments
5nln96,میوه سیب سبز,1,Fruit Shop,Not Enough Comments
5nl8og,مطبخ مازو,2,Restaurant,F
5x746y,کافَمون,2,Cafe,Not Enough Comments
2nk7lz,نان و شیرینی جو دانه,2,Bakery,F
273rz2,سلطان برگر ,5,Restaurant,Not Enough Comments
5r646g,اهواز فلافل,2,Restaurant,F
5zy712,چلوکباب ذغالی جاغرق,1,Restaurant,F
5w3x31,خشکبار و قنادی می خوش,2,Pastry,Not Enough Comments
5zkk9w,بلوکازا (پیروزی),2,Restaurant,Not Enough Comments
5r9l44,سنگکی بیستون,2,Bakery,Not Enough Comments
28kz1r,کافه اسپرشات ,2,Cafe,Not Enough Comments
28kp9g,کباب و حلیم برتر گلپایگان,2,Restaurant,F
28p9xp,سبزیجات آماده گرین لند,1,Fruit Shop,F
5w3rgw,فست فود اژدر ,2,Restaurant,F
2z6om2,به وقت فلافل,1,Restaurant,F
5k3m4o,قهوه سیتو (حکیمیه) ,2,Cafe,F
269kr3,مجموعه کافه و رستوران عقیق,2,Restaurant,F
5myryw,ساندویچ سنتر پاشا,2,Restaurant,Not Enough Comments
2lzk86,آبمیوه بستنی ویلا,2,Ice Cream and Juice Shop,Not Enough Comments
2lwlz3,فست فود شبهای کوهسنگی ,1,Restaurant,Not Enough Comments
2x4wzn,لیالی بغداد ,2,Restaurant,Not Enough Comments
5mnk32,سوپر مرغ جاوید,5,Meat Shop,F
2w3yx9,بیرون بر وی آی پی دورچین,5,Restaurant,F
5xgpk7,سوخاری توچال,2,Restaurant,F
2z4679,جیگرلند,2,Restaurant,F
2r9lg4,آبمیوه بستنی سعید,2,Ice Cream and Juice Shop,F
58p89p,فست فود اتریش,2,Restaurant,F
594m82,کترینگ هیزم,1,Restaurant,Not Enough Comments
266xwz,پیتزا پامچال,2,Restaurant,F
2p3ro9,نوژان,2,Restaurant,F
5g77no,شهر ذرت (شعبه عفیف آباد),5,Cafe,Not Enough Comments
2k37g7,سوپر گوشت فرهاد,5,Meat Shop,Not Enough Comments
5zlg8w,فست فود مربع,5,Restaurant,F
5z8885,آبمیوه برسام (امامت),1,Ice Cream and Juice Shop,F
26w445,رستوران شله وزیری,1,Restaurant,Not Enough Comments
2x74my,قهوه الی(شعبه امیرکبیر),2,Cafe,Not Enough Comments
2kln3x,شیرینی سرای ولیعصر,2,Pastry,F
531rog,فست فود دو فر,2,Restaurant,Not Enough Comments
57m9x3,کترینگ جوجه طلایی,2,Restaurant,Not Enough Comments
518lp2,فست فود و پاچینی ذغالی,5,Restaurant,Not Enough Comments
5rmy12,کباب دلیری و پسران,1,Restaurant,Not Enough Comments
2zlmr9,شیرینی پاپا (ساعی),2,Pastry,F
21yl11,آش مشتی شیرازی,2,Restaurant,Not Enough Comments
2okm32,میوه فروشی دریس,5,Fruit Shop,Not Enough Comments
5x7g8l,آب انار ناردونه ,2,Ice Cream and Juice Shop,Not Enough Comments
5myrp9,کبابی مسجد قائم ,2,Restaurant,Not Enough Comments
5gxl3x,رستوران پالونیا,2,Restaurant,Not Enough Comments
246zl2,کافه رستوران فوکا,1,Cafe,Not Enough Comments
271782,فست فود پرنیان,1,Restaurant,F
247oop,کترینگ تاملی,2,Restaurant,Not Enough Comments
2wxky5,طباخی قصر,1,Restaurant,F
5oxk84,ویوین(قیطریه),2,Cafe,Not Enough Comments
5gx73l,بیرون بر و باربیکیو آرشا,5,Restaurant,F
2zmyo5,سنتی سرای بهارستان,1,Restaurant,Not Enough Comments
2ml315,کباب بناب آذربایجان,5,Restaurant,Not Enough Comments
2zxn72,سوخاری جوجه خروس,1,Restaurant,F
21y1m1,وی کافه,2,Cafe,F
5w341z,مجتمع نان بهشت غرب,1,Bakery,Not Enough Comments
2p8z17,کبابسرای اصیل محمد ,2,Restaurant,F
2r1835,کافی شاپ آیس لند,5,Cafe,Not Enough Comments
2g6w35,بمب ویتامینه یمک,1,Ice Cream and Juice Shop,Not Enough Comments
2pzng2,کافی شاپ شوگر( کوه سنگی),1,Cafe,Not Enough Comments
2y71y2,آبمیوه آفریقا,1,Ice Cream and Juice Shop,Not Enough Comments
2l8mp2,پیتزا ستیلا,1,Restaurant,Not Enough Comments
5x4yn5,کافه رستوران فیلوبار,1,Restaurant,F
28o115,کافه رستوران بوتیک هتل راد,5,Restaurant,Not Enough Comments
5gxg4x,مجتمع نان قیطریه,2,Bakery,Not Enough Comments
5m6n92,اغذیه حمید,1,Restaurant,Not Enough Comments
5ngnl2,فست فود مستر یزدان,1,Restaurant,Not Enough Comments
5my36l,هایپر میوه آسمان,2,Fruit Shop,Not Enough Comments
5g9ry6,حاجی سوخاری چُمبِه ,2,Restaurant,F
231wn7,آبمیوه بستنی پاستور,2,Ice Cream and Juice Shop,Not Enough Comments
54ngk4,تهیه غذای حاج چلویی,2,Restaurant,Not Enough Comments
2gxryy,تهیه غذای چاباب,2,Restaurant,Not Enough Comments
5483p5,کافه تجهیزات ٱپاتان,5,Cafe,Not Enough Comments
5xgoor,پروتئین آرش,2,Meat Shop,Not Enough Comments
29z3o5,فست فود لایف,1,Restaurant,Not Enough Comments
2gxw8l,میوه طامه,2,Fruit Shop,F
5gxrry,پروتئین فرجی,2,Meat Shop,F
51yxpx,رستوران متین,2,Restaurant,Not Enough Comments
531gnp,کباب سرای حلال ,1,Restaurant,Not Enough Comments
2wgwm2,سوپر پروتئین برکت,5,Meat Shop,Not Enough Comments
2y9492,فست فود خان,1,Restaurant,Not Enough Comments
5xgzm3,فست فود بابا کوهی ,2,Restaurant,Not Enough Comments
5p8ymz,کترینگ اهورا,2,Restaurant,F
28p9r8,باقلواچی,5,Pastry,Not Enough Comments
549zp2,فست فود کلبه غذا,1,Restaurant,Not Enough Comments
5nk47o,سوپر پروتئین کامران,2,Meat Shop,Not Enough Comments
